	ENST_Nested	ENST_Host	geneChr_Nested	geneStart_Nested	geneEnd_Nested	SYMBOL_Nested	Strand_Nested	biotype_Nested	geneChr_Host	geneStart_Host	geneEnd_Host	SYMBOL_Host	Strand_Host	biotype_Host	Overlap_size	Strandness	pairid	seqnames	start	end	width	strand	V5	annotation	genic	Intergenic	Promoter	fiveUTR	threeUTR	Exon	Intron	downstream	distal_intergenic	exon_intron_number	exon_intron_total_number
4356	ENSMUST00000175393.1	ENSMUST00000229953.1	chr16	43797416	43797533	Gm25996	+	miRNA	chr16	43754025	43822932	Drd3	+	protein_coding	117	same	3525_ID	chr16	43797417	43797533	117	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
4375	ENSMUST00000175429.1	ENSMUST00000231418.1	chr7	61750467	61750537	Gm23873	-	miRNA	chr7	61705847	61925420	A230057D06Rik	-	lincRNA	70	same	2617_ID	chr7	61750468	61750537	70	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
4377	ENSMUST00000175435.1	ENSMUST00000147441.7	chr11	98262605	98262662	Mir5119	+	miRNA	chr11	98241736	98278504	Cdk12	+	protein_coding	57	same	6250_ID	chr11	98262606	98262662	57	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	7
4383	ENSMUST00000175451.1	ENSMUST00000069443.13	chr14	103650452	103650557	Gm22877	-	miRNA	chr14	103650227	103704907	Slain1	+	protein_coding	105	opposite	2198_ID	chr14	103650453	103650557	105	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	7
4384	ENSMUST00000175454.3	ENSMUST00000159122.7	chr1	85763793	85763871	Gm25472	+	miRNA	chr1	85717082	85778643	A630001G21Rik	-	protein_coding	78	opposite	3295_ID	chr1	85763794	85763871	78	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
4385	ENSMUST00000175458.2	ENSMUST00000231418.1	chr7	61726248	61726328	Mir344d-3	-	miRNA	chr7	61705847	61925420	A230057D06Rik	-	lincRNA	80	same	6101_ID	chr7	61726249	61726328	80	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
4397	ENSMUST00000175481.1	ENSMUST00000026625.6	chr14	122388053	122388160	Gm25464	-	snRNA	chr14	122181703	122402234	Clybl	+	protein_coding	107	opposite	3291_ID	chr14	122388054	122388160	107	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	7	7
4418	ENSMUST00000175519.1	ENSMUST00000180807.2	chr13	10592483	10592566	Gm23415	-	miRNA	chr13	10357594	10658893	Gm26861	+	antisense	83	opposite	2421_ID	chr13	10592484	10592566	83	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
4424	ENSMUST00000175531.2	ENSMUST00000125544.2	chr2	167644363	167644459	Gm22355	-	miRNA	chr2	167607849	167661496	Gm20431	-	protein_coding	96	same	1978_ID	chr2	167644364	167644459	96	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
4431	ENSMUST00000175538.1	ENSMUST00000199959.4	chr5	3652543	3652660	Gm26238	+	miRNA	chr5	3651180	3673117	Tmbim7	+	protein_coding	117	same	3623_ID	chr5	3652544	3652660	117	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
4466	ENSMUST00000175612.2	ENSMUST00000231418.1	chr7	61742365	61742425	Mir344h-2	-	miRNA	chr7	61705847	61925420	A230057D06Rik	-	lincRNA	60	same	6104_ID	chr7	61742366	61742425	60	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
4475	ENSMUST00000175690.1	ENSMUST00000119781.7	chr7	126891621	126897236	Gm20650	+	processed_transcript	chr7	126886219	126922915	Tmem219	-	protein_coding	5615	opposite	1776_ID	chr7	126891622	126897236	5615	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	3	7
4489	ENSMUST00000176065.1	ENSMUST00000031250.13	chr5	104048002	104048063	Mir5619	+	miRNA	chr5	104046868	104065379	Nudt9	+	protein_coding	61	same	6277_ID	chr5	104048003	104048063	61	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
4502	ENSMUST00000176635.1	ENSMUST00000091403.5	chr13	93790776	93790837	Mir5624	+	miRNA	chr13	93771629	93943016	Arsb	+	protein_coding	61	same	6282_ID	chr13	93790777	93790837	61	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
4519	ENSMUST00000176987.1	ENSMUST00000060834.11	chr7	30311524	30311895	Gm24757	+	misc_RNA	chr7	30308716	30314304	Alkbh6	+	protein_coding	371	same	2993_ID	chr7	30311525	30311895	371	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	4	7
4530	ENSMUST00000177251.1	ENSMUST00000075303.6	chr6	120512448	120513232	Gm20692	+	antisense	chr6	120509493	120531319	Hdhd5	-	protein_coding	784	opposite	1783_ID	chr6	120512449	120513232	784	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	6	7
4561	ENSMUST00000177728.1	ENSMUST00000206928.1	chr7	4388451	4388561	Gm25349	-	miRNA	chr7	4363964	4397744	Gp6	-	protein_coding	110	same	3242_ID	chr7	4388452	4388561	110	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
4584	ENSMUST00000177941.1	ENSMUST00000041460.12	chr7	109774611	109774718	Gm22822	-	snRNA	chr7	109758054	109782025	Nrip3	-	protein_coding	107	same	2178_ID	chr7	109774612	109774718	107	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
4586	ENSMUST00000177948.1	ENSMUST00000021818.8	chr13	49544442	49567557	Aspn	+	protein_coding	chr13	49464022	49652785	Cenpp	-	protein_coding	23123	opposite	517_ID	chr13	49544443	49567557	23115	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
4596	ENSMUST00000178010.1	ENSMUST00000188262.1	chr7	59447373	59447452	Gm22111	-	snoRNA	chr7	59445702	59453239	Snhg14	-	processed_transcript	79	same	1868_ID	chr7	59447374	59447452	79	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	6	7
4600	ENSMUST00000178030.1	ENSMUST00000188262.1	chr7	59451114	59451193	Gm25874	-	snoRNA	chr7	59445702	59453239	Snhg14	-	processed_transcript	79	same	3468_ID	chr7	59451115	59451193	79	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
4612	ENSMUST00000178130.1	ENSMUST00000161971.7	chr1	165809635	165809742	Gm23402	-	snRNA	chr1	165788680	165871153	Cd247	+	protein_coding	107	opposite	2413_ID	chr1	165809636	165809742	107	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
4625	ENSMUST00000178240.1	ENSMUST00000206928.1	chr7	4393010	4393120	Gm24752	-	miRNA	chr7	4363964	4397744	Gp6	-	protein_coding	110	same	2991_ID	chr7	4393011	4393120	110	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
4687	ENSMUST00000178750.1	ENSMUST00000207597.1	chr11	62753099	62753498	Gm10428	+	protein_coding	chr11	62752576	62789421	Zfp286	-	protein_coding	399	opposite	877_ID	chr11	62753100	62753498	399	*	+	Exon	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	7	7
4729	ENSMUST00000179082.1	ENSMUST00000188262.1	chr7	59449242	59449321	Gm23076	-	snoRNA	chr7	59445702	59453239	Snhg14	-	processed_transcript	79	same	2273_ID	chr7	59449243	59449321	79	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	7
4764	ENSMUST00000179364.2	ENSMUST00000170705.7	chr8	33742111	33747770	Smim18	-	protein_coding	chr8	33731832	33777164	Gtf2e2	+	protein_coding	5659	opposite	7194_ID	chr8	33742112	33747770	5659	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
4814	ENSMUST00000179879.1	ENSMUST00000217444.1	chr9	13275515	13275622	Gm26189	+	snRNA	chr9	13246967	13292520	Ccdc82	+	protein_coding	107	same	3602_ID	chr9	13275516	13275622	107	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	6	7
4848	ENSMUST00000180108.1	ENSMUST00000110855.7	chr1	191762199	191762303	Gm22446	-	snRNA	chr1	191717833	191784255	Lpgat1	+	protein_coding	104	opposite	2007_ID	chr1	191762200	191762303	104	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
4915	ENSMUST00000180728.1	ENSMUST00000021794.13	chr13	41359970	41370908	Gm26877	+	antisense	chr13	41309580	41487293	Nedd9	-	protein_coding	10938	opposite	3801_ID	chr13	41359971	41370908	10938	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
4926	ENSMUST00000180875.1	ENSMUST00000238610.1	chr10	128645883	128649811	Gm26876	+	lincRNA	chr10	128630842	128669358	Ikzf4	-	protein_coding	3928	opposite	3800_ID	chr10	128645884	128649811	3928	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
4945	ENSMUST00000181120.1	ENSMUST00000053251.11	chr8	33813202	33833094	Gm26632	+	antisense	chr8	33782642	33929863	Rbpms	-	protein_coding	19892	opposite	3760_ID	chr8	33813203	33833094	19892	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
4950	ENSMUST00000181176.2	ENSMUST00000223869.1	chr13	40727807	40735162	Gm26688	+	antisense	chr13	40716604	40738376	Tfap2a	-	protein_coding	7355	opposite	3775_ID	chr13	40727808	40735162	7355	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	2	7
4969	ENSMUST00000181444.1	ENSMUST00000061552.14	chr9	56257889	56267780	Peak1os	+	antisense	chr9	56205128	56418067	Peak1	-	protein_coding	9891	opposite	7034_ID	chr9	56257890	56267780	9891	*	+	Exon	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	4	7
4994	ENSMUST00000181800.1	ENSMUST00000076532.13	chr13	33936031	33960181	1110046J04Rik	+	antisense	chr13	33917917	34002794	Serpinb6a	-	protein_coding	24615	opposite	4_ID	chr13	33936032	33960181	24150	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
5043	ENSMUST00000182843.1	ENSMUST00000053251.11	chr8	33884773	33885747	Gm26978	-	sense_intronic	chr8	33782642	33929863	Rbpms	-	protein_coding	974	same	3820_ID	chr8	33884774	33885747	974	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
5058	ENSMUST00000183294.1	ENSMUST00000210935.1	chr8	87476054	87495462	Gm27016	-	lincRNA	chr8	87460468	87525552	Gm2694	+	lincRNA	19408	opposite	3827_ID	chr8	87476055	87495462	19408	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	2	7
5069	ENSMUST00000183362.1	ENSMUST00000063140.14	chr9	76319576	76320846	Gm27234	+	antisense	chr9	76225879	76323611	Hcrtr2	-	protein_coding	1270	opposite	3850_ID	chr9	76319577	76320846	1270	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
5076	ENSMUST00000183396.1	ENSMUST00000050160.5	chr16	5215788	5215874	Mir6364	-	miRNA	chr16	5211822	5222299	AU021092	-	protein_coding	86	same	6312_ID	chr16	5215789	5215874	86	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
5078	ENSMUST00000183406.1	ENSMUST00000102799.9	chr4	91373283	91373363	Mir6402	-	miRNA	chr4	91250762	91399984	Elavl2	-	protein_coding	80	same	6339_ID	chr4	91373284	91373363	80	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
5127	ENSMUST00000183547.1	ENSMUST00000127882.7	chr11	120624822	120624876	Mir6936	-	miRNA	chr11	120618371	120625240	Sirt7	-	protein_coding	54	same	6459_ID	chr11	120624823	120624876	54	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	7
5135	ENSMUST00000183569.1	ENSMUST00000238885.1	chr15	82641944	82642001	Gm27463	-	miRNA	chr15	82636186	82642046	AC118710.1	-	polymorphic_pseudogene	57	same	3936_ID	chr15	82641945	82642001	57	*	-	Exon	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	7
5141	ENSMUST00000183592.1	ENSMUST00000108674.8	chr11	68220891	68221011	Mir6406	+	miRNA	chr11	68209363	68400823	Ntn1	-	protein_coding	120	opposite	6342_ID	chr11	68220892	68221011	120	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	7	7
5164	ENSMUST00000183644.1	ENSMUST00000182953.7	chr5	112217317	112217467	Gm27627	-	misc_RNA	chr5	112213227	112229395	Miat	-	lincRNA	150	same	3998_ID	chr5	112217318	112217467	150	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	7	7
5187	ENSMUST00000183708.1	ENSMUST00000230856.1	chr15	80646072	80646136	Mir6957	+	miRNA	chr15	80572593	80648793	Grap2	+	protein_coding	64	same	6485_ID	chr15	80646073	80646136	64	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
5204	ENSMUST00000183754.1	ENSMUST00000182953.7	chr5	112228607	112228742	Gm27357	-	misc_RNA	chr5	112213227	112229395	Miat	-	lincRNA	135	same	3892_ID	chr5	112228608	112228742	135	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	7
5220	ENSMUST00000183791.1	ENSMUST00000127786.3	chrX	103469670	103469796	Gm27927	-	misc_RNA	chrX	103460365	103483254	Xist	-	lincRNA	126	same	4096_ID	chrX	103469671	103469796	126	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	4	7
5238	ENSMUST00000183842.1	ENSMUST00000192195.5	chr1	171641839	171641900	Mir7683	-	miRNA	chr1	171632402	171653035	Slamf7	-	protein_coding	61	same	6748_ID	chr1	171641840	171641900	61	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
5245	ENSMUST00000183857.1	ENSMUST00000029024.9	chr2	173701029	173701148	Mir6340	-	miRNA	chr2	173659759	173707343	Rab22a	+	protein_coding	119	opposite	6300_ID	chr2	173701030	173701148	119	*	-	Exon	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	7	7
5288	ENSMUST00000183963.1	ENSMUST00000114610.7	chr2	20559803	20559892	Gm27446	+	misc_RNA	chr2	19909779	20744816	Etl4	+	protein_coding	89	same	3932_ID	chr2	20559804	20559892	89	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	7
5300	ENSMUST00000183998.1	ENSMUST00000030536.12	chr4	138316131	138316200	Mir7019	-	miRNA	chr4	138313411	138326307	Pink1	-	protein_coding	69	same	6557_ID	chr4	138316132	138316200	69	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
5324	ENSMUST00000184068.1	ENSMUST00000028139.10	chr2	29475214	29475294	Mir133c	-	miRNA	chr2	29346818	29524793	Med27	+	protein_coding	80	opposite	5798_ID	chr2	29475215	29475294	80	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	7
5329	ENSMUST00000184075.1	ENSMUST00000075821.9	chrX	74274026	74274105	Mir7091	-	miRNA	chrX	74273217	74282337	Dnase1l1	-	protein_coding	79	same	6647_ID	chrX	74274027	74274105	79	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	6	7
5353	ENSMUST00000184136.1	ENSMUST00000148885.7	chr13	28710780	28710873	Mir6368	-	miRNA	chr13	28460777	28885620	2610307P16Rik	-	processed_transcript	93	same	6313_ID	chr13	28710781	28710873	93	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
5401	ENSMUST00000184273.1	ENSMUST00000101339.7	chrX	102013048	102013152	Gm27843	-	miRNA	chrX	101849384	102092055	Nhsl2	+	protein_coding	104	opposite	4064_ID	chrX	102013049	102013152	104	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
5403	ENSMUST00000184278.1	ENSMUST00000170802.7	chr18	23774863	23774989	Mir6360	-	miRNA	chr18	23752332	23893861	Mapre2	+	protein_coding	126	opposite	6309_ID	chr18	23774864	23774989	126	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
5446	ENSMUST00000184405.1	ENSMUST00000211251.1	chr14	105623641	105623770	Mir6390	-	miRNA	chr14	105621014	105643667	Gm6145	-	processed_transcript	129	same	6327_ID	chr14	105623642	105623770	129	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	6	7
5467	ENSMUST00000184473.1	ENSMUST00000182956.7	chr15	62038028	62038201	Gm27913	+	misc_RNA	chr15	62037985	62249528	Pvt1	+	lincRNA	173	same	4091_ID	chr15	62038029	62038201	173	*	+	Exon	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1	7
5471	ENSMUST00000184483.1	ENSMUST00000225476.1	chr19	4623897	4623955	Mir6986	-	miRNA	chr19	4622590	4625641	Rce1	-	protein_coding	58	same	6520_ID	chr19	4623898	4623955	58	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
5490	ENSMUST00000184526.1	ENSMUST00000159122.7	chr1	85751947	85752074	Mir8096	+	miRNA	chr1	85717082	85778643	A630001G21Rik	-	protein_coding	127	opposite	6761_ID	chr1	85751948	85752074	127	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
5565	ENSMUST00000184761.1	ENSMUST00000047883.10	chr10	62194166	62194227	Mir7662	-	miRNA	chr10	62185395	62231251	Tspan15	-	protein_coding	61	same	6718_ID	chr10	62194167	62194227	61	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
5579	ENSMUST00000184803.1	ENSMUST00000127786.3	chrX	103461217	103461285	Gm27733	-	misc_RNA	chrX	103460365	103483254	Xist	-	lincRNA	68	same	4027_ID	chrX	103461218	103461285	68	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	7	7
5602	ENSMUST00000184872.1	ENSMUST00000127786.3	chrX	103480945	103481026	Gm27520	+	misc_RNA	chrX	103460365	103483254	Xist	-	lincRNA	81	opposite	3955_ID	chrX	103480946	103481026	81	*	+	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	7
5618	ENSMUST00000184902.1	ENSMUST00000212599.1	chr5	112215506	112215867	Gm27998	-	misc_RNA	chr5	112215460	112233720	Gm26953	+	lincRNA	361	opposite	4122_ID	chr5	112215507	112215867	361	*	-	Exon	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	7
5619	ENSMUST00000184904.1	ENSMUST00000182953.7	chr5	112216739	112216813	Gm27882	-	misc_RNA	chr5	112213227	112229395	Miat	-	lincRNA	74	same	4078_ID	chr5	112216740	112216813	74	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	7	7
5627	ENSMUST00000184924.1	ENSMUST00000045289.5	chr15	84168269	84168377	Mir6392	+	miRNA	chr15	84167836	84186206	Pnpla3	+	protein_coding	108	same	6329_ID	chr15	84168270	84168377	108	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
5633	ENSMUST00000184950.1	ENSMUST00000114791.8	chr2	13226827	13227014	Gm27540	+	misc_RNA	chr2	13076820	13271333	Rsu1	-	protein_coding	187	opposite	3967_ID	chr2	13226828	13227014	187	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
5674	ENSMUST00000185060.1	ENSMUST00000193426.5	chr10	13091580	13091817	Gm27741	-	misc_RNA	chr10	13060503	13127354	Plagl1	+	protein_coding	237	opposite	4032_ID	chr10	13091581	13091817	237	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
5734	ENSMUST00000185617.1	ENSMUST00000090150.10	chr15	37367204	37368498	Gm28221	+	antisense	chr15	37366174	37792433	Ncald	-	protein_coding	1294	opposite	4146_ID	chr15	37367205	37368498	1294	*	+	Exon	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	7	7
5789	ENSMUST00000187154.1	ENSMUST00000041776.11	chr1	153690390	153692656	Gm29529	-	antisense	chr1	153653024	153700323	Rgs8	+	protein_coding	2266	opposite	4272_ID	chr1	153690391	153692656	2266	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	6	7
5797	ENSMUST00000187423.1	ENSMUST00000026625.6	chr14	122229904	122233654	1700108J01Rik	-	antisense	chr14	122181703	122402234	Clybl	+	protein_coding	3750	opposite	91_ID	chr14	122229905	122233654	3750	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
5801	ENSMUST00000187542.6	ENSMUST00000032492.8	chr6	125481362	125484678	Gm28809	+	antisense	chr6	125460265	125494791	Cd9	-	protein_coding	3316	opposite	4196_ID	chr6	125481363	125484678	3316	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
5865	ENSMUST00000188962.1	ENSMUST00000027146.8	chr1	69595035	69598522	Gm29112	-	sense_intronic	chr1	69531213	69685821	Ikzf2	-	protein_coding	3487	same	4228_ID	chr1	69595036	69598522	3487	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
5896	ENSMUST00000189898.1	ENSMUST00000221220.1	chr12	74222497	74235140	Gm29587	-	antisense	chr12	73997660	74273267	Syt16	+	protein_coding	12643	opposite	4279_ID	chr12	74222498	74235140	12643	*	-	Exon	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	3	7
5924	ENSMUST00000190898.1	ENSMUST00000027146.8	chr1	69660186	69662061	Gm28112	-	sense_intronic	chr1	69531213	69685821	Ikzf2	-	protein_coding	1875	same	4134_ID	chr1	69660187	69662061	1875	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	3	7
5955	ENSMUST00000191663.1	ENSMUST00000110939.7	chr1	187616851	187651824	Gm36388	-	antisense	chr1	187609028	188214386	Esrrg	+	protein_coding	34973	opposite	4435_ID	chr1	187616852	187651824	34973	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
6017	ENSMUST00000193728.1	ENSMUST00000161971.7	chr1	165848154	165849044	Gm37469	-	antisense	chr1	165788680	165871153	Cd247	+	protein_coding	890	opposite	4478_ID	chr1	165848155	165849044	890	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
6028	ENSMUST00000193993.1	ENSMUST00000193603.5	chr3	25695194	25700303	Gm37573	-	sense_intronic	chr3	25426214	26332460	Nlgn1	-	protein_coding	5109	same	4484_ID	chr3	25695195	25700303	5109	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
6030	ENSMUST00000194059.1	ENSMUST00000179360.2	chr7	59995448	60005049	Snurf	-	protein_coding	chr7	59974148	60005064	Gm38393	-	protein_coding	9601	same	7351_ID	chr7	59995449	60005049	9601	*	-	Exon	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	1	7
6065	ENSMUST00000195397.1	ENSMUST00000110939.7	chr1	188006575	188008990	9330162B11Rik	-	antisense	chr1	187609028	188214386	Esrrg	+	protein_coding	2415	opposite	368_ID	chr1	188006576	188008990	2415	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	2	7
6072	ENSMUST00000195540.1	ENSMUST00000035034.9	chr9	98590494	98591750	Gm37637	+	antisense	chr9	98588729	98601660	Mrps22	-	protein_coding	1256	opposite	4491_ID	chr9	98590495	98591750	1256	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	6	7
6119	ENSMUST00000196216.1	ENSMUST00000015950.11	chr5	45434388	45450138	Gm42413	+	antisense	chr5	45434052	45450236	Qdpr	-	protein_coding	15750	opposite	4595_ID	chr5	45434389	45450138	15750	*	+	Exon	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	1	7
6120	ENSMUST00000196228.1	ENSMUST00000029462.9	chr3	99254697	99261285	Gm43120	-	antisense	chr3	99253759	99354259	Tbx15	+	protein_coding	6588	opposite	4684_ID	chr3	99254698	99261285	6588	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	7
6142	ENSMUST00000196439.1	ENSMUST00000151196.1	chr5	145032835	145033459	Gm43562	+	lincRNA	chr5	145007277	145084030	Kpna7	-	protein_coding	624	opposite	4739_ID	chr5	145032836	145033459	624	*	+	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	4	7
6156	ENSMUST00000196630.1	ENSMUST00000165117.7	chr5	3498624	3500072	Gm42435	-	antisense	chr5	3343892	3531008	Cdk6	+	protein_coding	1448	opposite	4598_ID	chr5	3498625	3500072	1448	*	-	Intron	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	5	7
