"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"Transcript_length"
"chr7"	11609307	11614112	"ENSMUST00000210559.1"	"Zscan4-ps3"	"+"	"protein_coding"	4805
"chrX"	112239048	112243852	"ENSMUST00000152343.7"	"4933403O08Rik"	"+"	"protein_coding"	4804
"chr12"	97735440	97740244	"ENSMUST00000217709.1"	"Gm35274"	"-"	"lincRNA"	4804
"chr7"	11005744	11010547	"ENSMUST00000131379.3"	"Zscan4c"	"+"	"protein_coding"	4803
"chr2"	180171484	180176286	"ENSMUST00000061437.4"	"Adrm1"	"+"	"protein_coding"	4802
"chr7"	11514309	11519111	"ENSMUST00000091440.3"	"Zscan4-ps2"	"+"	"protein_coding"	4802
"chr12"	105176343	105181145	"ENSMUST00000000717.8"	"Tcl1b5"	"+"	"protein_coding"	4802
"chr14"	12343387	12348189	"ENSMUST00000224023.1"	"Fezf2"	"-"	"protein_coding"	4802
"chr5"	15619063	15623864	"ENSMUST00000095006.8"	"Speer4d"	"+"	"protein_coding"	4801
"chr7"	44012167	44016968	"ENSMUST00000048945.5"	"Klk1b26"	"+"	"protein_coding"	4801
"chrX"	102247380	102252181	"ENSMUST00000050551.9"	"Cited1"	"-"	"protein_coding"	4801
"chr15"	75909734	75914535	"ENSMUST00000192937.1"	"Tigd5"	"+"	"protein_coding"	4801
"chr9"	18814727	18819526	"ENSMUST00000215380.2"	"Olfr828"	"-"	"protein_coding"	4799
"chr10"	67535582	67540381	"ENSMUST00000145936.1"	"Egr2"	"+"	"protein_coding"	4799
"chr10"	93897157	93901956	"ENSMUST00000180815.1"	"4930471D02Rik"	"+"	"lincRNA"	4799
"chr13"	48261227	48266026	"ENSMUST00000021810.2"	"Id4"	"+"	"protein_coding"	4799
"chr5"	113735802	113740600	"ENSMUST00000065698.6"	"Ficd"	"+"	"protein_coding"	4798
"chr7"	102695909	102700707	"ENSMUST00000215423.1"	"Olfr557"	"+"	"protein_coding"	4798
"chr16"	5008729	5013527	"ENSMUST00000023191.16"	"Rogdi"	"-"	"protein_coding"	4798
"chr4"	42154039	42158835	"ENSMUST00000108018.8"	"Gm13306"	"+"	"protein_coding"	4796
"chr8"	27344393	27349188	"ENSMUST00000095375.4"	"Tex24"	"+"	"protein_coding"	4795
"chr9"	26028684	26033479	"ENSMUST00000213586.1"	"Gm39312"	"-"	"lincRNA"	4795
"chr9"	63394446	63399241	"ENSMUST00000168665.2"	"2300009A05Rik"	"-"	"protein_coding"	4795
"chrX"	37265337	37270132	"ENSMUST00000115194.4"	"Rhox4a"	"+"	"protein_coding"	4795
"chr13"	28948918	28953713	"ENSMUST00000067230.5"	"Sox4"	"-"	"protein_coding"	4795
"chr17"	25565891	25570686	"ENSMUST00000025003.9"	"Sox8"	"-"	"protein_coding"	4795
"chr1"	171229571	171234365	"ENSMUST00000079957.11"	"Fcer1g"	"-"	"protein_coding"	4794
"chr7"	19770610	19775403	"ENSMUST00000181637.1"	"Gm26600"	"+"	"antisense"	4793
"chr7"	97412937	97417730	"ENSMUST00000043077.7"	"Thrsp"	"-"	"protein_coding"	4793
"chr11"	59588496	59593289	"ENSMUST00000215626.1"	"Olfr223"	"-"	"protein_coding"	4793
"chr13"	73958940	73963733	"ENSMUST00000222479.1"	"Gm41002"	"-"	"antisense"	4793
"chr11"	117860751	117865543	"ENSMUST00000093905.2"	"Tmem235"	"+"	"protein_coding"	4792
"chr19"	8735826	8740618	"ENSMUST00000210512.1"	"Wdr74"	"+"	"protein_coding"	4792
"chr12"	10390771	10395562	"ENSMUST00000020947.6"	"Rdh14"	"+"	"protein_coding"	4791
"chr10"	127884027	127888817	"ENSMUST00000047199.4"	"Rdh7"	"-"	"protein_coding"	4790
"chr12"	17172099	17176888	"ENSMUST00000170580.2"	"Kcnf1"	"-"	"protein_coding"	4789
"chr15"	103135880	103140669	"ENSMUST00000230071.1"	"Gm49477"	"+"	"lincRNA"	4789
"chrX"	37480336	37485124	"ENSMUST00000115183.1"	"Rhox4c"	"+"	"protein_coding"	4788
"chr5"	10947806	10952592	"ENSMUST00000170064.2"	"Gm8857"	"+"	"protein_coding"	4786
"chr7"	11161373	11166159	"ENSMUST00000067210.11"	"Zscan4d"	"-"	"protein_coding"	4786
"chr8"	77624171	77628957	"ENSMUST00000134397.1"	"1700092C02Rik"	"+"	"lincRNA"	4786
"chrX"	37432493	37437279	"ENSMUST00000096458.4"	"Rhox4b"	"+"	"protein_coding"	4786
"chr15"	75044017	75048803	"ENSMUST00000188845.6"	"Ly6c1"	"-"	"protein_coding"	4786
"chr19"	5366740	5371526	"ENSMUST00000025759.8"	"Eif1ad"	"+"	"protein_coding"	4786
"chr1"	121355115	121359900	"ENSMUST00000190690.1"	"2210011K15Rik"	"-"	"lincRNA"	4785
"chr13"	67278576	67283361	"ENSMUST00000224844.1"	"F630042J09Rik"	"+"	"lincRNA"	4785
"chr8"	35179102	35183886	"ENSMUST00000209412.1"	"Gm45625"	"-"	"lincRNA"	4784
"chr9"	107576926	107581710	"ENSMUST00000112387.8"	"Hyal1"	"+"	"protein_coding"	4784
"chr13"	70651004	70655787	"ENSMUST00000220833.1"	"Gm36377"	"-"	"lincRNA"	4783
"chr13"	110903498	110908280	"ENSMUST00000224654.1"	"Gm38397"	"+"	"lincRNA"	4782
"chr14"	50926067	50930849	"ENSMUST00000160835.8"	"Pip4p1"	"-"	"protein_coding"	4782
"chr5"	11918042	11922821	"ENSMUST00000168329.6"	"4933402N22Rik"	"+"	"protein_coding"	4779
"chr9"	110984934	110989713	"ENSMUST00000199891.1"	"Rtp3"	"-"	"protein_coding"	4779
"chr5"	14910121	14914899	"ENSMUST00000035980.8"	"Gm9758"	"-"	"protein_coding"	4778
"chr13"	107687396	107692173	"ENSMUST00000188490.1"	"1700006H21Rik"	"+"	"lincRNA"	4777
"chr4"	101403080	101407856	"ENSMUST00000124786.1"	"Gm12798"	"+"	"lincRNA"	4776
"chr6"	107627773	107632549	"ENSMUST00000203905.1"	"4933431M02Rik"	"+"	"lincRNA"	4776
"chr10"	80602879	80607654	"ENSMUST00000038411.4"	"Adat3"	"+"	"protein_coding"	4775
"chr5"	15652285	15657059	"ENSMUST00000092696.4"	"4930572O03Rik"	"-"	"protein_coding"	4774
"chrX"	37390847	37395621	"ENSMUST00000179915.3"	"Rhox4a2"	"+"	"protein_coding"	4774
"chr9"	15330572	15335345	"ENSMUST00000066038.3"	"Gm16568"	"+"	"antisense"	4773
"chr13"	55320499	55325272	"ENSMUST00000021942.7"	"Prelid1"	"+"	"protein_coding"	4773
"chr5"	11341515	11346286	"ENSMUST00000172106.8"	"Speer1"	"+"	"protein_coding"	4771
"chr7"	27352648	27357419	"ENSMUST00000126587.1"	"Gm20479"	"-"	"protein_coding"	4771
"chr11"	87892617	87897387	"ENSMUST00000215150.1"	"Olfr463"	"-"	"protein_coding"	4770
"chr13"	41379955	41384725	"ENSMUST00000225967.1"	"Gm48571"	"+"	"antisense"	4770
"chr15"	58984135	58988905	"ENSMUST00000226216.1"	"4930544F09Rik"	"+"	"antisense"	4770
"chr17"	35262729	35267499	"ENSMUST00000172785.7"	"H2-D1"	"+"	"protein_coding"	4770
"chr1"	75210837	75215606	"ENSMUST00000027401.10"	"Stk16"	"+"	"protein_coding"	4769
"chr7"	144787040	144791808	"ENSMUST00000207398.1"	"Gm34964"	"-"	"lincRNA"	4768
"chr12"	44205558	44210326	"ENSMUST00000015049.4"	"Dnajb9"	"-"	"protein_coding"	4768
"chr17"	39950519	39955287	"ENSMUST00000232743.1"	"Esp38"	"+"	"protein_coding"	4768
"chr5"	15524455	15529222	"ENSMUST00000196384.1"	"Gm21190"	"-"	"protein_coding"	4767
"chr2"	32377096	32381862	"ENSMUST00000146423.1"	"1110008P14Rik"	"-"	"protein_coding"	4766
"chr7"	140159998	140164764	"ENSMUST00000050585.6"	"Olfr522"	"-"	"protein_coding"	4766
"chr12"	73452141	73456907	"ENSMUST00000221516.1"	"Gm48656"	"-"	"lincRNA"	4766
"chr2"	85847029	85851794	"ENSMUST00000215347.2"	"Olfr1020"	"+"	"protein_coding"	4765
"chr11"	7197781	7202546	"ENSMUST00000020704.7"	"Igfbp1"	"+"	"protein_coding"	4765
"chr7"	102971179	102975943	"ENSMUST00000214080.1"	"Olfr577"	"-"	"protein_coding"	4764
"chr11"	58550853	58555617	"ENSMUST00000215717.1"	"Olfr328"	"-"	"protein_coding"	4764
"chr3"	86137939	86142702	"ENSMUST00000029722.6"	"Rps3a1"	"-"	"protein_coding"	4763
"chr3"	87157692	87162455	"ENSMUST00000192571.1"	"Gm37855"	"+"	"lincRNA"	4763
"chr5"	38344434	38349197	"ENSMUST00000201983.1"	"4930487D11Rik"	"+"	"lincRNA"	4763
"chr5"	50151332	50156095	"ENSMUST00000197958.1"	"4930448I18Rik"	"+"	"lincRNA"	4763
"chr9"	14259040	14263803	"ENSMUST00000214060.1"	"Gm34069"	"-"	"lincRNA"	4763
"chr13"	66900616	66905378	"ENSMUST00000021993.4"	"Uqcrb"	"-"	"protein_coding"	4762
"chr5"	121204480	121209241	"ENSMUST00000031617.12"	"Rpl6"	"+"	"protein_coding"	4761
"chrX"	102066543	102071304	"ENSMUST00000119076.8"	"Rtl5"	"-"	"protein_coding"	4761
"chr7"	132594877	132599637	"ENSMUST00000054562.3"	"Nkx1-2"	"-"	"protein_coding"	4760
"chr12"	90393902	90398662	"ENSMUST00000221123.1"	"Gm47684"	"-"	"lincRNA"	4760
"chr5"	5170393	5175152	"ENSMUST00000196372.1"	"Gm10484"	"-"	"sense_intronic"	4759
"chr7"	44215944	44220703	"ENSMUST00000074359.3"	"Klk1b5"	"+"	"protein_coding"	4759
"chr8"	24412178	24416937	"ENSMUST00000208709.1"	"Gm30692"	"+"	"lincRNA"	4759
"chrX"	37571404	37576163	"ENSMUST00000115173.4"	"Rhox2f"	"+"	"protein_coding"	4759
"chrX"	71555917	71560676	"ENSMUST00000072699.12"	"Hmgb3"	"+"	"protein_coding"	4759
"chr5"	137781905	137786663	"ENSMUST00000031740.15"	"Mepce"	"-"	"protein_coding"	4758
"chr11"	107025680	107030438	"ENSMUST00000140447.3"	"1810010H24Rik"	"+"	"protein_coding"	4758
"chr1"	161154557	161159314	"ENSMUST00000135643.7"	"Tex50"	"-"	"protein_coding"	4757
"chr2"	112019655	112024412	"ENSMUST00000215321.1"	"Olfr1311"	"-"	"protein_coding"	4757
"chr3"	129527631	129532388	"ENSMUST00000200419.1"	"Gm35986"	"-"	"antisense"	4757
"chr7"	140463369	140468126	"ENSMUST00000211093.2"	"Olfr533"	"+"	"protein_coding"	4757
"chr10"	127048249	127053006	"ENSMUST00000172069.1"	"Cyp27b1"	"+"	"protein_coding"	4757
"chr13"	67949750	67954507	"ENSMUST00000221347.1"	"Gm7969"	"+"	"lincRNA"	4757
"chr13"	67965482	67970239	"ENSMUST00000220881.1"	"Gm48419"	"+"	"lincRNA"	4757
"chr13"	67981214	67985971	"ENSMUST00000222807.1"	"Gm48423"	"+"	"lincRNA"	4757
"chr17"	29432309	29437066	"ENSMUST00000234020.1"	"Gm36486"	"-"	"processed_transcript"	4757
"chr1"	165230370	165235125	"ENSMUST00000192350.1"	"Gm38190"	"-"	"sense_intronic"	4755
"chr6"	33038467	33043222	"ENSMUST00000138298.1"	"Gm14540"	"+"	"antisense"	4755
"chr10"	71287728	71292483	"ENSMUST00000218529.1"	"Gm34376"	"+"	"lincRNA"	4755
"chr17"	35506017	35510772	"ENSMUST00000025271.16"	"Pou5f1"	"+"	"protein_coding"	4755
"chr17"	35892676	35897431	"ENSMUST00000148721.7"	"2310061I04Rik"	"-"	"protein_coding"	4755
"chr18"	44201263	44206018	"ENSMUST00000097586.2"	"Gm10542"	"+"	"protein_coding"	4755
"chr5"	11770547	11775300	"ENSMUST00000167566.7"	"Gm8926"	"+"	"protein_coding"	4753
"chr13"	63577809	63582562	"ENSMUST00000222732.1"	"Gm30655"	"+"	"lincRNA"	4753
"chr3"	107981701	107986453	"ENSMUST00000012348.8"	"Gstm2"	"-"	"protein_coding"	4752
"chr14"	41381627	41386379	"ENSMUST00000164948.1"	"Gm7945"	"-"	"protein_coding"	4752
"chr5"	137309653	137314404	"ENSMUST00000024119.10"	"Trip6"	"-"	"protein_coding"	4751
"chrX"	7894518	7899269	"ENSMUST00000033497.8"	"Pqbp1"	"-"	"protein_coding"	4751
"chr10"	129160002	129164751	"ENSMUST00000214271.1"	"Olfr771"	"-"	"protein_coding"	4749
"chr5"	30092939	30097686	"ENSMUST00000197982.1"	"Gm4961"	"+"	"lincRNA"	4747
"chr19"	5490454	5495201	"ENSMUST00000209469.1"	"Cfl1"	"+"	"protein_coding"	4747
"chr4"	34962219	34966965	"ENSMUST00000144419.1"	"Gm12364"	"+"	"antisense"	4746
"chr5"	15577332	15582078	"ENSMUST00000188807.3"	"Gm21083"	"+"	"protein_coding"	4746
"chr6"	31702244	31706990	"ENSMUST00000202780.1"	"Gm43293"	"-"	"lincRNA"	4746
"chr16"	91614253	91618999	"ENSMUST00000049244.9"	"Dnajc28"	"-"	"protein_coding"	4746
"chr17"	26620357	26625100	"ENSMUST00000165911.1"	"Gm17218"	"-"	"antisense"	4743
"chr2"	129060945	129065686	"ENSMUST00000143857.1"	"Gm14022"	"-"	"processed_transcript"	4741
"chr4"	89306298	89311039	"ENSMUST00000097981.5"	"Cdkn2b"	"-"	"protein_coding"	4741
"chr9"	38669860	38674601	"ENSMUST00000215461.2"	"Olfr918"	"-"	"protein_coding"	4741
"chr11"	83525777	83530518	"ENSMUST00000035938.2"	"Ccl5"	"-"	"protein_coding"	4741
"chrX"	37412066	37416806	"ENSMUST00000115191.6"	"Rhox2b"	"+"	"protein_coding"	4740
"chr17"	23550964	23555704	"ENSMUST00000182769.9"	"Casp16"	"-"	"polymorphic_pseudogene"	4740
"chr5"	11183071	11187810	"ENSMUST00000171093.7"	"Gm5861"	"+"	"protein_coding"	4739
"chr6"	48739053	48743790	"ENSMUST00000054368.6"	"Gimap1"	"+"	"protein_coding"	4737
"chr5"	15709500	15714236	"ENSMUST00000095005.11"	"Speer4c"	"-"	"protein_coding"	4736
"chr1"	75474574	75479307	"ENSMUST00000094818.3"	"Chpf"	"-"	"protein_coding"	4733
"chr5"	11502684	11507417	"ENSMUST00000164651.7"	"Gm8906"	"+"	"protein_coding"	4733
"chr4"	118732174	118736906	"ENSMUST00000217522.2"	"Olfr1339"	"+"	"protein_coding"	4732
"chr12"	34623906	34628638	"ENSMUST00000222121.1"	"Gm47357"	"-"	"sense_intronic"	4732
"chr9"	120259627	120264358	"ENSMUST00000213406.1"	"Gm47059"	"+"	"lincRNA"	4731
"chr13"	60955218	60959948	"ENSMUST00000224761.1"	"Gm40975"	"+"	"lincRNA"	4730
"chr18"	69217500	69222230	"ENSMUST00000237758.1"	"Gm4402"	"+"	"lincRNA"	4730
"chr4"	43562331	43567060	"ENSMUST00000102944.10"	"Creb3"	"+"	"protein_coding"	4729
"chr9"	107533944	107538673	"ENSMUST00000010189.2"	"Tmem115"	"+"	"protein_coding"	4729
"chr13"	47143941	47148670	"ENSMUST00000224519.1"	"A930002C04Rik"	"-"	"antisense"	4729
"chr1"	16657551	16662278	"ENSMUST00000181371.1"	"D030040B21Rik"	"+"	"lincRNA"	4727
"chr13"	108044445	108049172	"ENSMUST00000095458.5"	"Smim15"	"+"	"protein_coding"	4727
"chr2"	144368995	144373721	"ENSMUST00000183618.2"	"Pet117"	"+"	"protein_coding"	4726
"chr8"	45160493	45165219	"ENSMUST00000209210.1"	"Gm6329"	"-"	"lincRNA"	4726
"chr11"	95509844	95514570	"ENSMUST00000058866.7"	"Nxph3"	"-"	"protein_coding"	4726
"chr15"	72805599	72810324	"ENSMUST00000202826.1"	"Peg13"	"-"	"sense_intronic"	4725
"chr15"	85806971	85811696	"ENSMUST00000071876.12"	"Cdpf1"	"-"	"protein_coding"	4725
"chr10"	130030347	130035071	"ENSMUST00000205181.2"	"Olfr821"	"+"	"protein_coding"	4724
"chr7"	114718642	114723365	"ENSMUST00000032902.10"	"Calcb"	"+"	"protein_coding"	4723
"chr2"	25500749	25505471	"ENSMUST00000015239.9"	"Fbxw5"	"+"	"protein_coding"	4722
"chr11"	63413168	63417888	"ENSMUST00000151765.1"	"B130011K05Rik"	"+"	"lincRNA"	4720
"chr19"	4169565	4174284	"ENSMUST00000181211.1"	"Gm17552"	"+"	"antisense"	4719
"chr1"	189879934	189884652	"ENSMUST00000193794.1"	"Gm37422"	"+"	"antisense"	4718
"chr4"	155864722	155869440	"ENSMUST00000030950.7"	"Cptp"	"-"	"protein_coding"	4718
"chr13"	104173721	104178439	"ENSMUST00000133280.1"	"Shld3"	"-"	"protein_coding"	4718
"chr2"	164135702	164140419	"ENSMUST00000149285.1"	"Gm11455"	"+"	"antisense"	4717
"chr8"	45060701	45065418	"ENSMUST00000139751.1"	"AY512931"	"-"	"lincRNA"	4717
"chrX"	100590153	100594869	"ENSMUST00000053373.1"	"P2ry4"	"-"	"protein_coding"	4716
"chr17"	36185572	36190287	"ENSMUST00000102675.9"	"H2-T3"	"-"	"protein_coding"	4715
"chr19"	5453179	5457894	"ENSMUST00000179549.2"	"Ccdc85b"	"-"	"protein_coding"	4715
"chr4"	150997096	151001810	"ENSMUST00000030803.1"	"Uts2"	"+"	"protein_coding"	4714
"chr6"	117841241	117845955	"ENSMUST00000164472.7"	"Zfp637"	"+"	"protein_coding"	4714
"chr1"	176927998	176932711	"ENSMUST00000150600.1"	"Gm15423"	"-"	"antisense"	4713
"chr10"	116674590	116679303	"ENSMUST00000181656.1"	"Gm26579"	"+"	"lincRNA"	4713
"chr16"	23220655	23225368	"ENSMUST00000055369.4"	"BC106179"	"-"	"processed_transcript"	4713
"chr17"	39640953	39645666	"ENSMUST00000178929.2"	"Esp15"	"+"	"protein_coding"	4713
"chr5"	60940937	60945649	"ENSMUST00000199566.1"	"1700014F14Rik"	"-"	"lincRNA"	4712
"chr7"	107964802	107969514	"ENSMUST00000217173.1"	"Olfr476"	"+"	"protein_coding"	4712
"chr11"	79670371	79675083	"ENSMUST00000132921.1"	"Rab11fip4os2"	"-"	"antisense"	4712
"chr3"	87948665	87953376	"ENSMUST00000005019.5"	"Crabp2"	"+"	"protein_coding"	4711
"chrX"	37244975	37249686	"ENSMUST00000063340.11"	"Rhox2a"	"+"	"protein_coding"	4711
"chr19"	13338861	13343572	"ENSMUST00000207124.2"	"Olfr1466"	"+"	"protein_coding"	4711
"chr16"	59185218	59189928	"ENSMUST00000207772.2"	"Olfr197"	"-"	"polymorphic_pseudogene"	4710
"chr11"	73588301	73593008	"ENSMUST00000215689.1"	"Olfr385"	"-"	"protein_coding"	4707
"chr17"	10324601	10329307	"ENSMUST00000187397.6"	"1700110C19Rik"	"+"	"lincRNA"	4706
"chr17"	39536141	39540847	"ENSMUST00000178037.1"	"Esp16"	"+"	"protein_coding"	4706
"chr19"	13723277	13727983	"ENSMUST00000207208.2"	"Olfr1493-ps1"	"+"	"protein_coding"	4706
"chr2"	111644497	111649201	"ENSMUST00000208284.2"	"Olfr1298"	"-"	"protein_coding"	4704
"chr4"	133871829	133876533	"ENSMUST00000133742.1"	"Gm12977"	"+"	"antisense"	4704
"chrX"	143099593	143104297	"ENSMUST00000165829.2"	"Rtl9"	"+"	"protein_coding"	4704
"chr9"	44066765	44071468	"ENSMUST00000216448.1"	"Gm39325"	"-"	"antisense"	4703
"chr1"	17168402	17173103	"ENSMUST00000187817.1"	"Gm28784"	"+"	"lincRNA"	4701
"chr9"	21062392	21067093	"ENSMUST00000115494.2"	"Zglp1"	"-"	"protein_coding"	4701
"chr9"	120869159	120873860	"ENSMUST00000216269.1"	"Gm34425"	"+"	"lincRNA"	4701
"chr3"	90385238	90389938	"ENSMUST00000144572.7"	"Slc27a3"	"-"	"protein_coding"	4700
"chr8"	83082257	83086957	"ENSMUST00000211485.1"	"Gm45449"	"-"	"antisense"	4700
"chr1"	78615466	78620165	"ENSMUST00000186132.1"	"Gm29611"	"+"	"lincRNA"	4699
"chr14"	5164534	5169233	"ENSMUST00000179659.1"	"Gm3317"	"+"	"protein_coding"	4699
"chr3"	37307748	37312446	"ENSMUST00000071400.12"	"Cetn4"	"-"	"protein_coding"	4698
"chr11"	58565855	58570553	"ENSMUST00000216758.1"	"Olfr224"	"-"	"protein_coding"	4698
"chr14"	41745916	41750614	"ENSMUST00000224730.1"	"Gm7929"	"-"	"protein_coding"	4698
"chr3"	95124513	95129209	"ENSMUST00000005769.12"	"Tmod4"	"+"	"protein_coding"	4696
"chr11"	116330703	116335399	"ENSMUST00000036215.7"	"Foxj1"	"-"	"protein_coding"	4696
"chr15"	35368452	35373147	"ENSMUST00000228236.1"	"Gm48960"	"-"	"antisense"	4695
"chr17"	35320404	35325099	"ENSMUST00000172994.1"	"H2-Q1"	"+"	"protein_coding"	4695
"chr11"	114791216	114795910	"ENSMUST00000156192.1"	"Btbd17"	"-"	"protein_coding"	4694
"chr10"	129944395	129949087	"ENSMUST00000215527.1"	"Olfr818"	"-"	"protein_coding"	4692
"chr16"	13462545	13467237	"ENSMUST00000210738.1"	"Gm32817"	"+"	"processed_transcript"	4692
"chr2"	164613521	164618212	"ENSMUST00000094346.2"	"Wfdc6b"	"+"	"protein_coding"	4691
"chr5"	131130020	131134711	"ENSMUST00000202871.1"	"Gm43166"	"-"	"sense_intronic"	4691
"chr12"	9729518	9734209	"ENSMUST00000217846.1"	"Gm48790"	"+"	"lincRNA"	4691
"chr14"	70438756	70443447	"ENSMUST00000000793.12"	"Polr3d"	"-"	"protein_coding"	4691
"chr15"	101459060	101463751	"ENSMUST00000061185.7"	"Krt81"	"-"	"protein_coding"	4691
"chr4"	153957236	153961925	"ENSMUST00000058393.8"	"A430005L14Rik"	"+"	"protein_coding"	4689
"chr7"	43768896	43773585	"ENSMUST00000107970.7"	"Klk12"	"+"	"protein_coding"	4689
"chr8"	72219729	72224418	"ENSMUST00000003123.9"	"Fam32a"	"+"	"protein_coding"	4689
"chr10"	41485641	41490330	"ENSMUST00000126833.7"	"Smpd2"	"-"	"protein_coding"	4689
"chr10"	85707679	85712368	"ENSMUST00000217622.1"	"Gm47358"	"+"	"lincRNA"	4689
"chr13"	32997061	33001750	"ENSMUST00000221299.1"	"Gm47662"	"+"	"lincRNA"	4689
"chr2"	89324988	89329675	"ENSMUST00000215679.1"	"Olfr1232"	"-"	"protein_coding"	4687
"chr5"	139543493	139548179	"ENSMUST00000172997.2"	"Uncx"	"+"	"protein_coding"	4686
"chr15"	93002331	93007017	"ENSMUST00000209724.1"	"Gm30085"	"+"	"lincRNA"	4686
"chr17"	25570357	25575043	"ENSMUST00000163493.3"	"Cerox1"	"+"	"processed_transcript"	4686
"chr17"	57189491	57194177	"ENSMUST00000005976.7"	"Tnfsf14"	"-"	"protein_coding"	4686
"chr6"	40514823	40519508	"ENSMUST00000031967.5"	"Prss37"	"-"	"protein_coding"	4685
"chr6"	122605402	122610087	"ENSMUST00000032211.4"	"Gdf3"	"-"	"protein_coding"	4685
"chr7"	35392151	35396836	"ENSMUST00000032704.11"	"Faap24"	"-"	"protein_coding"	4685
"chr14"	54892499	54897183	"ENSMUST00000140691.7"	"Pabpn1"	"+"	"protein_coding"	4684
"chr15"	63740683	63745367	"ENSMUST00000228483.1"	"Gm41336"	"+"	"lincRNA"	4684
"chr16"	10170227	10174911	"ENSMUST00000044103.5"	"Rpl39l"	"+"	"protein_coding"	4684
"chr4"	119169512	119174195	"ENSMUST00000106355.4"	"Zfp691"	"-"	"protein_coding"	4683
"chr9"	120127688	120132369	"ENSMUST00000035105.6"	"Rpsa"	"+"	"protein_coding"	4681
"chr16"	4032838	4037519	"ENSMUST00000150906.1"	"Gm15879"	"-"	"antisense"	4681
"chr5"	20882190	20886870	"ENSMUST00000115259.2"	"Tmem60"	"+"	"protein_coding"	4680
"chr19"	45843616	45848296	"ENSMUST00000235344.1"	"Gm50196"	"+"	"antisense"	4680
"chr3"	95236919	95241598	"ENSMUST00000090815.5"	"Gm128"	"-"	"protein_coding"	4679
"chr8"	105264647	105269326	"ENSMUST00000036221.11"	"Fbxl8"	"+"	"protein_coding"	4679
"chr3"	54803114	54807791	"ENSMUST00000044373.5"	"Rfxap"	"-"	"protein_coding"	4677
"chr10"	129841417	129846094	"ENSMUST00000205013.2"	"Olfr812"	"-"	"protein_coding"	4677
"chr14"	49299835	49304512	"ENSMUST00000228016.1"	"Gm48940"	"+"	"antisense"	4677
"chr19"	59943721	59948398	"ENSMUST00000168140.1"	"Gm4219"	"+"	"processed_transcript"	4677
"chr4"	41769466	41774142	"ENSMUST00000108037.8"	"Ccl27a"	"-"	"protein_coding"	4676
"chr10"	85806212	85810887	"ENSMUST00000219596.1"	"Gm1559"	"-"	"lincRNA"	4675
"chr4"	129619273	129623947	"ENSMUST00000030586.14"	"Ccdc28b"	"-"	"protein_coding"	4674
"chrX"	69356595	69361269	"ENSMUST00000154109.1"	"Gm14705"	"-"	"antisense"	4674
"chr3"	5880831	5885503	"ENSMUST00000192782.1"	"Gm37350"	"-"	"lincRNA"	4672
"chr2"	127138771	127143442	"ENSMUST00000132773.1"	"Itpripl1"	"-"	"protein_coding"	4671
"chr15"	78850859	78855529	"ENSMUST00000044584.5"	"Lgals2"	"-"	"protein_coding"	4670
"chr17"	34931252	34935921	"ENSMUST00000007253.5"	"Neu1"	"+"	"protein_coding"	4669
"chr7"	82115765	82120432	"ENSMUST00000208140.1"	"Gm45056"	"-"	"lincRNA"	4667
"chr2"	90885859	90890525	"ENSMUST00000111466.2"	"C1qtnf4"	"+"	"protein_coding"	4666
"chr11"	119036304	119040969	"ENSMUST00000026663.7"	"Cbx8"	"-"	"protein_coding"	4665
"chr14"	41131787	41136452	"ENSMUST00000170719.1"	"Sftpa1"	"+"	"protein_coding"	4665
"chr7"	30751470	30756134	"ENSMUST00000182229.7"	"Sbsn"	"+"	"protein_coding"	4664
"chr17"	38129862	38134526	"ENSMUST00000216804.1"	"Olfr132"	"-"	"protein_coding"	4664
"chr17"	40727119	40731782	"ENSMUST00000161110.1"	"Esp1"	"+"	"protein_coding"	4663
"chr3"	137623671	137628333	"ENSMUST00000053855.7"	"Ddit4l"	"+"	"protein_coding"	4662
"chr13"	3940687	3945349	"ENSMUST00000058610.7"	"Ucn3"	"-"	"protein_coding"	4662
"chr17"	65637506	65642168	"ENSMUST00000050236.6"	"Txndc2"	"-"	"protein_coding"	4662
"chr9"	85842379	85847040	"ENSMUST00000006559.13"	"Tpbg"	"+"	"protein_coding"	4661
"chr7"	43774603	43779263	"ENSMUST00000080211.11"	"Klk11"	"+"	"protein_coding"	4660
"chr12"	12902719	12907378	"ENSMUST00000181381.2"	"4930519A11Rik"	"+"	"lincRNA"	4659
"chr12"	54512420	54517079	"ENSMUST00000223133.1"	"Gm10465"	"-"	"lincRNA"	4659
"chr16"	94174540	94179198	"ENSMUST00000228762.1"	"Gm48984"	"+"	"antisense"	4658
"chr15"	89351003	89355659	"ENSMUST00000023283.5"	"Lmf2"	"-"	"protein_coding"	4656
"chr15"	89071197	89075852	"ENSMUST00000150364.2"	"1810021B22Rik"	"-"	"antisense"	4655
"chr1"	34498409	34503063	"ENSMUST00000027299.9"	"Prss39"	"+"	"protein_coding"	4654
"chr2"	153341156	153345810	"ENSMUST00000128026.1"	"2500004C02Rik"	"-"	"processed_transcript"	4654
"chr2"	124217678	124222331	"ENSMUST00000136658.1"	"4930583P06Rik"	"-"	"lincRNA"	4653
"chr3"	37639946	37644598	"ENSMUST00000108109.7"	"Spry1"	"+"	"protein_coding"	4652
"chr15"	99470078	99474730	"ENSMUST00000040313.5"	"Bcdin3d"	"-"	"protein_coding"	4652
