"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"Transcript_length"
"chr6"	156814359	156826144	"ENST00000449072.2_4"	"AL512658.1"	"-"	"lncRNA"	11785
"chr7"	76875656	76887440	"ENST00000476561.2_3"	"AC098851.1"	"-"	"lncRNA"	11784
"chr14"	32476107	32487891	"ENST00000556949.1_2"	"AL352984.1"	"+"	"lncRNA"	11784
"chr19"	45250961	45262743	"ENST00000403534.7_1"	"BCL3"	"+"	"retained_intron"	11782
"chr20"	44098392	44110172	"ENST00000372676.8_2"	"WFDC2"	"+"	"protein_coding"	11780
"chr6"	26383323	26395102	"ENST00000469230.5_1"	"BTN2A2"	"+"	"protein_coding"	11779
"chr1"	27681674	27693452	"ENST00000357582.3_6"	"MAP3K6"	"-"	"protein_coding"	11778
"chr4"	190114253	190126031	"ENST00000514966.1_1"	"AC107391.1"	"+"	"lncRNA"	11778
"chrX"	11129420	11141198	"ENST00000321143.8_1"	"HCCS"	"+"	"protein_coding"	11778
"chr19"	57946692	57958469	"ENST00000334181.5_2"	"ZNF749"	"+"	"protein_coding"	11777
"chr15"	43477600	43489375	"ENST00000300213.9_2"	"CCNDBP1"	"+"	"protein_coding"	11775
"chr22"	31518908	31530682	"ENST00000412277.6_2"	"INPP5J"	"+"	"protein_coding"	11774
"chr10"	92754376	92766147	"ENST00000412362.1_1"	"AL365434.1"	"+"	"lncRNA"	11771
"chr7"	150097789	150109558	"ENST00000641330.1_1"	"AC073111.3"	"+"	"processed_transcript"	11769
"chr20"	3208067	3219836	"ENST00000642402.1_4"	"SLC4A11"	"-"	"protein_coding"	11769
"chr19"	44088520	44100287	"ENST00000422989.5_3"	"IRGQ"	"-"	"protein_coding"	11767
"chr18"	8695853	8707619	"ENST00000579368.1_3"	"GACAT2"	"-"	"lncRNA"	11766
"chr9"	140342021	140353786	"ENST00000371475.9_7"	"NSMF"	"-"	"protein_coding"	11765
"chrX"	47077631	47089396	"ENST00000457458.6_2"	"CDK16"	"+"	"protein_coding"	11765
"chr1"	247687978	247699742	"ENST00000366487.4_6"	"OR2C3"	"-"	"protein_coding"	11764
"chr19"	45988551	46000313	"ENST00000344680.8_4"	"RTN2"	"-"	"protein_coding"	11762
"chr16"	33767013	33778773	"ENST00000649056.1_4"	"AC140658.1"	"-"	"lncRNA"	11760
"chr16"	83841582	83853342	"ENST00000433866.7_2"	"HSBP1"	"+"	"protein_coding"	11760
"chr12"	246576	258335	"ENST00000505893.6_3"	"AC026369.1"	"-"	"lncRNA"	11759
"chr19"	42817460	42829216	"ENST00000301204.8_3"	"TMEM145"	"+"	"protein_coding"	11756
"chr19"	2933215	2944969	"ENST00000314531.5_4"	"ZNF77"	"-"	"protein_coding"	11754
"chr13"	44720605	44732358	"ENST00000415082.1_3"	"SMIM2-IT1"	"-"	"lncRNA"	11753
"chr7"	152622317	152634066	"ENST00000658865.1_1"	"AC006348.1"	"+"	"lncRNA"	11749
"chr14"	74340391	74352138	"ENST00000648345.1_3"	"AC005520.5"	"-"	"lncRNA"	11747
"chr15"	102142988	102154734	"ENST00000655738.1_3"	"LINC02348"	"-"	"lncRNA"	11746
"chr19"	51628164	51639908	"ENST00000440804.7_1"	"SIGLEC9"	"+"	"protein_coding"	11744
"chr1"	177669667	177681410	"ENST00000654430.1_1"	"LINC01741"	"+"	"lncRNA"	11743
"chr9"	139256354	139268096	"ENST00000481053.5_3"	"CARD9"	"-"	"retained_intron"	11742
"chr22"	25330920	25342661	"ENST00000640159.1_3"	"TMEM211"	"-"	"protein_coding"	11741
"chr11"	405715	417455	"ENST00000527295.5_3"	"SIGIRR"	"-"	"retained_intron"	11740
"chr6"	31733366	31745105	"ENST00000375688.5_4"	"VWA7"	"-"	"protein_coding"	11739
"chr2"	201717731	201729467	"ENST00000621181.4_4"	"CLK1"	"-"	"protein_coding"	11736
"chr7"	99144423	99156159	"ENST00000408938.2_6"	"FAM200A"	"-"	"protein_coding"	11736
"chr16"	89006196	89017932	"ENST00000378347.2_1"	"AC092384.1"	"+"	"lncRNA"	11736
"chr17"	38084119	38095854	"ENST00000582263.1_1"	"AC090844.2"	"+"	"lncRNA"	11735
"chr6"	20321691	20333424	"ENST00000662918.1_1"	"AL132775.1"	"+"	"lncRNA"	11733
"chr2"	10079216	10090946	"ENST00000654664.1_4"	"AC010969.3"	"-"	"lncRNA"	11730
"chr10"	5435063	5446791	"ENST00000380419.8_4"	"TUBAL3"	"-"	"protein_coding"	11728
"chr12"	64502542	64514269	"ENST00000535806.1_3"	"AC025576.2"	"-"	"lncRNA"	11727
"chr14"	84369780	84381507	"ENST00000655329.1_3"	"LINC02305"	"-"	"lncRNA"	11727
"chr17"	47785695	47797422	"ENST00000512720.1_1"	"AC015795.1"	"+"	"lncRNA"	11727
"chr18"	15139253	15150979	"ENST00000652892.1_3"	"AP005242.5"	"-"	"lncRNA"	11726
"chrX"	48316926	48328648	"ENST00000620913.5_7"	"SLC38A5"	"-"	"protein_coding"	11722
"chr7"	7997813	8009534	"ENST00000428660.1_3"	"GLCCI1-DT"	"-"	"lncRNA"	11721
"chr14"	37116287	37128006	"ENST00000555107.1_3"	"AL079303.1"	"-"	"lncRNA"	11719
"chr4"	24661478	24673191	"ENST00000569621.1_1"	"LINC02473"	"+"	"lncRNA"	11713
"chr1"	161090766	161102478	"ENST00000545495.5_3"	"DEDD"	"-"	"protein_coding"	11712
"chr6"	112475966	112487678	"ENST00000585373.5_4"	"Z99289.1"	"+"	"lncRNA"	11712
"chr5"	80597405	80609116	"ENST00000407610.8_2"	"ZCCHC9"	"+"	"protein_coding"	11711
"chr15"	89753099	89764810	"ENST00000268125.10_4"	"RLBP1"	"-"	"protein_coding"	11711
"chr19"	1383873	1395583	"ENST00000545446.5_1"	"NDUFS7"	"+"	"retained_intron"	11710
"chr11"	64358112	64369820	"ENST00000377567.6_1"	"SLC22A12"	"+"	"protein_coding"	11708
"chr3"	39138149	39149854	"ENST00000319283.7_3"	"GORASP1"	"-"	"protein_coding"	11705
"chr7"	50599456	50611161	"ENST00000454521.1_1"	"DDC-AS1"	"+"	"lncRNA"	11705
"chr16"	79123946	79135651	"ENST00000563230.1_1"	"AC009145.1"	"+"	"lncRNA"	11705
"chr17"	38710020	38721724	"ENST00000246657.2_4"	"CCR7"	"-"	"protein_coding"	11704
"chr19"	35339949	35351651	"ENST00000653487.1_4"	"AC008555.4"	"-"	"lncRNA"	11702
"chr5"	180574585	180586285	"ENST00000641492.1_2"	"OR2V2"	"+"	"protein_coding"	11700
"chr4"	121560244	121571943	"ENST00000506100.1_1"	"AC025741.1"	"+"	"lncRNA"	11699
"chr5"	82144078	82155777	"ENST00000654717.1_3"	"LINC01338"	"-"	"lncRNA"	11699
"chr2"	217724670	217736366	"ENST00000456163.2_2"	"LINC01921"	"+"	"lncRNA"	11696
"chr10"	103911932	103923628	"ENST00000405356.5_2"	"NOLC1"	"+"	"protein_coding"	11696
"chr10"	132323975	132335670	"ENST00000649726.1_1"	"AC016816.1"	"+"	"lncRNA"	11695
"chr18"	5159330	5171025	"ENST00000584896.1_1"	"AP005380.1"	"+"	"lncRNA"	11695
"chr22"	43547552	43559247	"ENST00000583777.5_1"	"TSPO"	"+"	"protein_coding"	11695
"chr7"	75440982	75452674	"ENST00000416943.1_3"	"CCL24"	"-"	"protein_coding"	11692
"chr2"	43254991	43266682	"ENST00000422351.5_3"	"LINC01819"	"-"	"lncRNA"	11691
"chr16"	4421848	4433539	"ENST00000304735.4_2"	"VASN"	"+"	"protein_coding"	11691
"chr7"	92158108	92169795	"ENST00000265732.10_4"	"RBM48"	"+"	"protein_coding"	11687
"chr9"	112522639	112534323	"ENST00000449258.1_3"	"AL158829.1"	"-"	"lncRNA"	11684
"chr19"	36249084	36260766	"ENST00000620918.4_2"	"PROSER3"	"+"	"nonsense_mediated_decay"	11682
"chr12"	53689275	53700955	"ENST00000676527.1_1"	"AC073611.1"	"+"	"retained_intron"	11680
"chr2"	241808240	241819917	"ENST00000307503.4_2"	"AGXT"	"+"	"protein_coding"	11677
"chr11"	117187077	117198754	"ENST00000504906.1_3"	"AP000892.1"	"-"	"lncRNA"	11677
"chr2"	74351091	74362767	"ENST00000652224.1_1"	"AC073263.1"	"+"	"lncRNA"	11676
"chrX"	49031150	49042826	"ENST00000599218.6_4"	"PRICKLE3"	"-"	"protein_coding"	11676
"chr11"	58684487	58696162	"ENST00000531918.1_3"	"AP001652.1"	"-"	"lncRNA"	11675
"chr8"	18846788	18858462	"ENST00000522670.1_1"	"AC009884.1"	"+"	"lncRNA"	11674
"chr20"	5095598	5107272	"ENST00000379160.3_3"	"PCNA"	"-"	"protein_coding"	11674
"chr6"	42151021	42162694	"ENST00000230361.4_5"	"GUCA1B"	"-"	"protein_coding"	11673
"chr2"	105953996	105965668	"ENST00000258457.7_2"	"C2orf49"	"+"	"protein_coding"	11672
"chr14"	95078720	95090392	"ENST00000393080.8_2"	"SERPINA3"	"+"	"protein_coding"	11672
"chr9"	133809237	133820907	"ENST00000421067.1_1"	"AL161733.1"	"+"	"lncRNA"	11670
"chrX"	129535960	129547630	"ENST00000305536.11_2"	"RBMX2"	"+"	"protein_coding"	11670
"chr17"	57183958	57195628	"ENST00000451775.1_1"	"AC099850.1"	"+"	"lncRNA"	11670
"chr5"	66759636	66771305	"ENST00000508512.5_3"	"AC079467.1"	"-"	"lncRNA"	11669
"chr17"	17662467	17674135	"ENST00000443696.1_3"	"RAI1-AS1"	"-"	"lncRNA"	11668
"chr3"	44540461	44552128	"ENST00000436261.5_4"	"ZNF852"	"-"	"protein_coding"	11667
"chr3"	182362001	182373668	"ENST00000492416.2_1"	"LINC02031"	"+"	"lncRNA"	11667
"chr13"	32877835	32889500	"ENST00000533490.7_3"	"ZAR1L"	"-"	"protein_coding"	11665
"chr2"	231849082	231860746	"ENST00000414876.5_3"	"SPATA3-AS1"	"-"	"lncRNA"	11664
"chr4"	178351927	178363591	"ENST00000264595.7_4"	"AGA"	"-"	"protein_coding"	11664
"chr8"	94741583	94753245	"ENST00000399300.6_4"	"RBM12B"	"-"	"protein_coding"	11662
"chr12"	101869113	101880775	"ENST00000551346.2_2"	"SPIC"	"+"	"protein_coding"	11662
"chr1"	55446300	55457961	"ENST00000371268.4_2"	"TMEM61"	"+"	"protein_coding"	11661
"chr11"	6884287	6895948	"ENST00000641461.1_2"	"OR10A2"	"+"	"protein_coding"	11661
"chr8"	82433852	82445510	"ENST00000523380.5_1"	"AC023644.1"	"+"	"lncRNA"	11658
"chr15"	72947078	72958735	"ENST00000421285.3_1"	"GOLGA6B"	"+"	"protein_coding"	11657
"chr22"	37447775	37459429	"ENST00000610767.4_1"	"KCTD17"	"+"	"protein_coding"	11654
"chr12"	99487136	99498789	"ENST00000547633.2_1"	"AC117377.1"	"+"	"lncRNA"	11653
"chr7"	77116633	77128282	"ENST00000670154.1_4"	"AC004921.2"	"-"	"lncRNA"	11649
"chr22"	22890122	22901768	"ENST00000492657.5_3"	"PRAME"	"-"	"retained_intron"	11646
"chr19"	59073299	59084942	"ENST00000599369.5_3"	"MZF1"	"-"	"protein_coding"	11643
"chr11"	1918244	1929886	"ENST00000455671.2_2"	"LINC01150"	"+"	"lncRNA"	11642
"chr12"	13528460	13540101	"ENST00000532841.5_3"	"LINC01559"	"-"	"lncRNA"	11641
"chr15"	75575175	75586816	"ENST00000434739.3_2"	"GOLGA6D"	"+"	"protein_coding"	11641
"chr19"	4528438	4540079	"ENST00000586020.1_3"	"AC011498.4"	"-"	"nonsense_mediated_decay"	11641
"chr8"	4174909	4186549	"ENST00000666533.1_1"	"AC027251.1"	"+"	"lncRNA"	11640
"chr19"	463345	474983	"ENST00000315489.4_4"	"ODF3L2"	"-"	"protein_coding"	11638
"chr14"	62536235	62547872	"ENST00000553990.1_3"	"AL390816.1"	"-"	"lncRNA"	11637
"chr17"	48241574	48253211	"ENST00000513942.5_1"	"SGCA"	"+"	"processed_transcript"	11637
"chr11"	43930841	43942476	"ENST00000499194.5_3"	"ALKBH3-AS1"	"-"	"lncRNA"	11635
"chr17"	66031845	66043480	"ENST00000676902.1_1"	"KPNA2"	"+"	"retained_intron"	11635
"chr5"	176074387	176086021	"ENST00000310032.12_3"	"TSPAN17"	"+"	"protein_coding"	11634
"chr19"	17434031	17445664	"ENST00000159087.7_5"	"ANO8"	"-"	"protein_coding"	11633
"chr6"	82434438	82446070	"ENST00000457116.1_3"	"AL078599.2"	"-"	"lncRNA"	11632
"chr10"	5976232	5987863	"ENST00000397264.4_3"	"AL137186.2"	"-"	"lncRNA"	11631
"chr8"	110346554	110358182	"ENST00000517311.5_1"	"ENY2"	"+"	"nonsense_mediated_decay"	11628
"chr19"	36358800	36370428	"ENST00000537454.6_3"	"APLP1"	"+"	"protein_coding"	11628
"chr11"	80462242	80473869	"ENST00000526840.1_3"	"LINC02720"	"-"	"lncRNA"	11627
"chr17"	46103532	46115159	"ENST00000621465.5_4"	"COPZ2"	"-"	"protein_coding"	11627
"chr19"	18668571	18680197	"ENST00000539106.5_2"	"KXD1"	"+"	"protein_coding"	11626
"chr1"	234509201	234520826	"ENST00000366615.10_3"	"COA6"	"+"	"protein_coding"	11625
"chr1"	45794941	45806565	"ENST00000672011.1_3"	"MUTYH"	"-"	"nonsense_mediated_decay"	11624
"chr17"	71161148	71172772	"ENST00000357585.4_3"	"SSTR2"	"+"	"protein_coding"	11624
"chr19"	56117012	56128635	"ENST00000568956.2_2"	"ZNF865"	"+"	"protein_coding"	11623
"chr1"	53692571	53704190	"ENST00000371470.8_4"	"MAGOH"	"-"	"protein_coding"	11619
"chr7"	20181538	20193154	"ENST00000439285.1_1"	"MACC1-AS1"	"+"	"lncRNA"	11616
"chr22"	36113918	36125530	"ENST00000249044.2_2"	"APOL5"	"+"	"protein_coding"	11612
"chr19"	49164663	49176274	"ENST00000270235.11_5"	"NTN5"	"-"	"protein_coding"	11611
"chr7"	50456186	50467795	"ENST00000644669.1_3"	"AC124014.1"	"-"	"lncRNA"	11609
"chr5"	148737608	148749216	"ENST00000274569.9_2"	"PCYOX1L"	"+"	"protein_coding"	11608
"chr16"	30583575	30595181	"ENST00000492040.1_1"	"AC002310.2"	"+"	"lncRNA"	11606
"chr3"	132964446	132976051	"ENST00000505721.2_4"	"TMEM108-AS1"	"-"	"lncRNA"	11605
"chr12"	130517998	130529602	"ENST00000567788.1_3"	"LINC02418"	"-"	"lncRNA"	11604
"chr15"	75550939	75562540	"ENST00000300576.5_1"	"GOLGA6C"	"+"	"protein_coding"	11601
"chr1"	230838268	230849868	"ENST00000366667.5_4"	"AGT"	"-"	"protein_coding"	11600
"chr7"	107290704	107302303	"ENST00000668981.1_3"	"SLC26A4-AS1"	"-"	"lncRNA"	11599
"chr7"	100849264	100860862	"ENST00000223127.8_7"	"PLOD3"	"-"	"protein_coding"	11598
"chr11"	4602972	4614570	"ENST00000641896.1_2"	"OR52I2"	"+"	"protein_coding"	11598
"chr10"	4479293	4490884	"ENST00000668998.1_1"	"AC022535.3"	"+"	"lncRNA"	11591
"chr1"	1215815	1227405	"ENST00000379116.10_5"	"SCNN1D"	"+"	"protein_coding"	11590
"chr3"	9975517	9987090	"ENST00000383811.8_3"	"CRELD1"	"+"	"protein_coding"	11573
"chr4"	87845781	87857354	"ENST00000508280.6_4"	"AC093827.4"	"-"	"lncRNA"	11573
"chr17"	43209966	43221539	"ENST00000431281.5_2"	"ACBD4"	"+"	"protein_coding"	11573
"chr16"	686902	698474	"ENST00000611328.4_1"	"MCRIP2"	"+"	"processed_transcript"	11572
"chr4"	140489726	140501297	"ENST00000653387.1_1"	"AC112236.3"	"+"	"lncRNA"	11571
"chr17"	26721660	26733230	"ENST00000612814.5_5"	"SLC46A1"	"-"	"protein_coding"	11570
"chr19"	45202420	45213990	"ENST00000587331.7_4"	"CEACAM16"	"+"	"protein_coding"	11570
"chr11"	77779342	77790908	"ENST00000281031.5_6"	"NDUFC2"	"-"	"protein_coding"	11566
"chr1"	150521844	150533408	"ENST00000271643.8_4"	"ADAMTSL4"	"+"	"protein_coding"	11564
"chr3"	194060496	194072057	"ENST00000323830.4_4"	"CPN2"	"-"	"protein_coding"	11561
"chr5"	153266987	153278547	"ENST00000509568.1_3"	"LINC01861"	"-"	"lncRNA"	11560
"chr14"	22036650	22048210	"ENST00000641040.1_4"	"OR10G3"	"-"	"protein_coding"	11560
"chr19"	13033292	13044851	"ENST00000588025.5_3"	"FARSA"	"-"	"protein_coding"	11559
"chr11"	69296429	69307987	"ENST00000644563.1_1"	"LINC01488"	"+"	"lncRNA"	11558
"chr16"	77469138	77480695	"ENST00000659510.1_1"	"AC025284.1"	"+"	"lncRNA"	11557
"chr2"	85912297	85923853	"ENST00000488945.5_1"	"GNLY"	"+"	"retained_intron"	11556
"chr19"	11649581	11661137	"ENST00000592923.5_1"	"CNN1"	"+"	"protein_coding"	11556
"chr17"	79604223	79615778	"ENST00000574882.5_2"	"TSPAN10"	"+"	"protein_coding"	11555
"chr2"	24433518	24445070	"ENST00000662667.1_1"	"AC009228.1"	"+"	"lncRNA"	11552
"chr8"	21155443	21166995	"ENST00000660933.1_1"	"AC021355.1"	"+"	"lncRNA"	11552
"chr6"	28399706	28411257	"ENST00000481983.5_3"	"ZSCAN23"	"-"	"nonsense_mediated_decay"	11551
"chr19"	46195660	46207211	"ENST00000678102.1_1"	"QPCTL"	"+"	"nonsense_mediated_decay"	11551
"chr6"	41889236	41900784	"ENST00000230340.9_2"	"BYSL"	"+"	"protein_coding"	11548
"chr20"	44746954	44758502	"ENST00000372276.7_3"	"CD40"	"+"	"protein_coding"	11548
"chr3"	51741083	51752629	"ENST00000395052.8_2"	"GRM2"	"+"	"protein_coding"	11546
"chr4"	41258927	41270472	"ENST00000512419.5_1"	"UCHL1"	"+"	"nonsense_mediated_decay"	11545
"chr1"	228544712	228556255	"ENST00000653257.1_3"	"AL670729.3"	"-"	"lncRNA"	11543
"chr9"	140087103	140098645	"ENST00000541945.1_3"	"TPRN"	"-"	"processed_transcript"	11542
"chr16"	53407390	53418931	"ENST00000566383.2_2"	"AC007342.4"	"+"	"lncRNA"	11541
"chr6"	143267542	143279082	"ENST00000663724.1_1"	"AL355304.1"	"+"	"lncRNA"	11540
"chr3"	177055415	177066954	"ENST00000457125.1_3"	"AC117465.1"	"-"	"lncRNA"	11539
"chr11"	5164448	5175987	"ENST00000380367.2_6"	"OR52A1"	"-"	"protein_coding"	11539
"chr1"	248786857	248798392	"ENST00000641193.1_3"	"OR2T11"	"-"	"protein_coding"	11535
"chr1"	161136269	161147803	"ENST00000495483.5_2"	"PPOX"	"+"	"nonsense_mediated_decay"	11534
"chr19"	1009646	1021178	"ENST00000593068.7_5"	"TMEM259"	"-"	"nonsense_mediated_decay"	11532
"chr1"	150969310	150980841	"ENST00000361936.9_5"	"MINDY1"	"-"	"protein_coding"	11531
"chr15"	40674921	40686446	"ENST00000249776.12_3"	"KNSTRN"	"+"	"protein_coding"	11525
"chr6"	160312019	160323542	"ENST00000434562.2_2"	"AL035691.1"	"+"	"lncRNA"	11523
"chr1"	241792152	241803671	"ENST00000366553.3_6"	"CHML"	"-"	"protein_coding"	11519
"chr18"	11454476	11465995	"ENST00000591029.1_1"	"LINC01928"	"+"	"lncRNA"	11519
"chr19"	12912876	12924395	"ENST00000639767.2_2"	"THSD8"	"+"	"nonsense_mediated_decay"	11519
"chr6"	154831924	154843441	"ENST00000658375.1_3"	"AL357075.3"	"+"	"lncRNA"	11517
"chr7"	27203282	27214799	"ENST00000465941.1_3"	"HOXA9"	"-"	"processed_transcript"	11517
"chr3"	10157358	10168874	"ENST00000530758.2_2"	"BRK1"	"+"	"protein_coding"	11516
"chr20"	18040136	18051652	"ENST00000429853.1_1"	"AL160411.1"	"+"	"lncRNA"	11516
"chr17"	33558468	33569982	"ENST00000590478.1_3"	"AC022916.1"	"-"	"lncRNA"	11514
"chr19"	48248802	48260315	"ENST00000246802.10_2"	"NOP53"	"+"	"protein_coding"	11513
"chr5"	139493693	139505204	"ENST00000331327.5_2"	"PURA"	"+"	"protein_coding"	11511
"chr14"	105475909	105487420	"ENST00000336219.4_4"	"CDCA4"	"-"	"protein_coding"	11511
"chr5"	147250244	147261753	"ENST00000504320.5_1"	"SCGB3A2"	"+"	"protein_coding"	11509
"chr16"	81069446	81080955	"ENST00000299575.5_2"	"ATMIN"	"+"	"protein_coding"	11509
"chr1"	231014407	231025915	"ENST00000654598.1_3"	"AL118511.4"	"-"	"lncRNA"	11508
"chr16"	29454376	29465883	"ENST00000380596.9_3"	"BOLA2"	"-"	"nonsense_mediated_decay"	11507
"chr6"	30644167	30655672	"ENST00000615527.1_3"	"PPP1R18"	"-"	"protein_coding"	11505
"chr16"	75600276	75611779	"ENST00000037243.7_2"	"GABARAPL2"	"+"	"protein_coding"	11503
"chr16"	19098152	19109654	"ENST00000568032.2_2"	"AC099518.1"	"+"	"lncRNA"	11502
"chr14"	100746295	100757793	"ENST00000553954.1_3"	"AL157871.6"	"-"	"lncRNA"	11498
"chr18"	11366911	11378408	"ENST00000592198.1_3"	"AP005229.1"	"-"	"lncRNA"	11497
"chr10"	85933556	85945050	"ENST00000372126.4_2"	"C10orf99"	"+"	"protein_coding"	11494
"chr16"	14828541	14840034	"ENST00000568759.1_3"	"AC136443.4"	"-"	"lncRNA"	11493
"chr10"	44396321	44407812	"ENST00000667451.1_3"	"LINC02659"	"-"	"lncRNA"	11491
"chr19"	2847224	2858714	"ENST00000589365.1_3"	"AC006130.1"	"-"	"lncRNA"	11490
"chr16"	14789423	14800912	"ENST00000568317.1_3"	"AC009167.1"	"-"	"lncRNA"	11489
"chr2"	74710199	74721686	"ENST00000489152.5_1"	"TTC31"	"+"	"retained_intron"	11487
"chr2"	75185769	75197255	"ENST00000483063.2_2"	"POLE4"	"+"	"protein_coding"	11486
"chr12"	4477392	4488878	"ENST00000237837.2_4"	"FGF23"	"-"	"protein_coding"	11486
"chr19"	54573148	54584634	"ENST00000432826.2_6"	"TARM1"	"-"	"protein_coding"	11486
"chr17"	36908993	36920478	"ENST00000619426.5_2"	"PSMB3"	"+"	"protein_coding"	11485
"chr18"	32471983	32483468	"ENST00000613388.2_4"	"AC068506.1"	"-"	"lncRNA"	11485
"chr21"	37507376	37518860	"ENST00000290354.6_2"	"CBR3"	"+"	"protein_coding"	11484
"chr1"	173446473	173457954	"ENST00000340385.6_2"	"PRDX6"	"+"	"protein_coding"	11481
"chr10"	44101873	44113351	"ENST00000374435.3_1"	"ZNF485"	"+"	"protein_coding"	11478
"chr19"	18485540	18497018	"ENST00000597765.1_1"	"GDF15"	"+"	"protein_coding"	11478
"chr17"	77889050	77900524	"ENST00000576738.1_3"	"LINC01979"	"-"	"lncRNA"	11474
"chr4"	147855152	147866623	"ENST00000515530.1_1"	"AC092435.2"	"+"	"lncRNA"	11471
"chr14"	31915241	31926712	"ENST00000310850.9_4"	"DTD2"	"-"	"protein_coding"	11471
"chr11"	75294240	75305710	"ENST00000527803.1_1"	"AP001922.5"	"+"	"lncRNA"	11470
"chr5"	139536903	139548370	"ENST00000523154.5_1"	"AC011379.2"	"+"	"lncRNA"	11467
"chr16"	31191459	31202926	"ENST00000254108.12_4"	"FUS"	"+"	"protein_coding"	11467
"chr12"	102457132	102468598	"ENST00000552707.1_1"	"AC079907.1"	"+"	"lncRNA"	11466
"chr6"	170140204	170151668	"ENST00000366774.4_4"	"TCTE3"	"-"	"protein_coding"	11464
"chr12"	9399092	9410556	"ENST00000538219.1_1"	"LINC00987"	"+"	"lncRNA"	11464
"chr14"	20578897	20590358	"ENST00000641386.2_4"	"OR4K17"	"+"	"protein_coding"	11461
"chr19"	4279262	4290719	"ENST00000543264.7_2"	"SHD"	"+"	"protein_coding"	11457
"chr19"	56865861	56877318	"ENST00000591630.1_3"	"AC006116.8"	"-"	"lncRNA"	11457
"chr1"	223265213	223276669	"ENST00000659290.1_3"	"AL929091.1"	"-"	"lncRNA"	11456
"chr1"	24526729	24538183	"ENST00000439059.2_1"	"LINC02800"	"+"	"lncRNA"	11454
"chr2"	21860939	21872393	"ENST00000416032.7_5"	"AC009411.1"	"-"	"lncRNA"	11454
"chr22"	42904349	42915802	"ENST00000323013.7_4"	"RRP7A"	"-"	"protein_coding"	11453
"chr8"	104383765	104395217	"ENST00000330295.10_2"	"CTHRC1"	"+"	"protein_coding"	11452
"chr15"	74671423	74682875	"ENST00000619758.1_1"	"LINC02255"	"+"	"lncRNA"	11452
"chr2"	128146705	128158156	"ENST00000433673.1_1"	"MAP3K2-DT"	"+"	"lncRNA"	11451
"chr17"	76210266	76221717	"ENST00000301633.8_1"	"BIRC5"	"+"	"protein_coding"	11451
"chr16"	67906954	67918402	"ENST00000358933.10_2"	"EDC4"	"+"	"protein_coding"	11448
"chr19"	6413358	6424805	"ENST00000398148.7_6"	"KHSRP"	"-"	"protein_coding"	11447
"chr11"	118175444	118186888	"ENST00000361763.9_3"	"CD3E"	"+"	"protein_coding"	11444
"chr12"	1489225	1500668	"ENST00000513082.2_3"	"AC004672.1"	"-"	"lncRNA"	11443
"chr7"	151124768	151136210	"ENST00000465549.1_1"	"AC005996.1"	"+"	"lncRNA"	11442
"chr12"	6937571	6949011	"ENST00000290510.10_2"	"P3H3"	"+"	"protein_coding"	11440
"chr16"	29820249	29831687	"ENST00000569039.5_3"	"AC009133.1"	"-"	"lncRNA"	11438
"chr12"	96554469	96565904	"ENST00000637833.1_3"	"LINC02452"	"-"	"lncRNA"	11435
"chr4"	133356956	133368390	"ENST00000504357.1_3"	"AC114741.1"	"-"	"lncRNA"	11434
"chr16"	71599562	71610995	"ENST00000355962.5_4"	"TAT"	"-"	"protein_coding"	11433
"chr3"	109044987	109056419	"ENST00000335658.6_6"	"DPPA4"	"-"	"protein_coding"	11432
"chr3"	55527857	55539289	"ENST00000472238.1_3"	"AC121764.1"	"-"	"lncRNA"	11432
"chr17"	6679533	6690965	"ENST00000321535.5_2"	"FBXO39"	"+"	"protein_coding"	11432
"chrX"	73177893	73189320	"ENST00000603360.1_3"	"AL353804.2"	"-"	"lncRNA"	11427
"chr2"	85884440	85895864	"ENST00000393822.7_4"	"SFTPB"	"-"	"protein_coding"	11424
"chr22"	31848866	31860290	"ENST00000655902.1_1"	"AL096701.3"	"+"	"lncRNA"	11424
"chr4"	84377235	84388657	"ENST00000509970.5_3"	"MRPS18C"	"+"	"protein_coding"	11422
"chr21"	32720050	32731472	"ENST00000653041.1_1"	"AP000248.1"	"+"	"lncRNA"	11422
"chr8"	113458803	113470222	"ENST00000668818.1_1"	"AC024996.1"	"+"	"lncRNA"	11419
"chr22"	41625516	41636935	"ENST00000216241.14_6"	"CHADL"	"-"	"protein_coding"	11419
"chr1"	1950783	1962197	"ENST00000378585.7_4"	"GABRD"	"+"	"protein_coding"	11414
"chr6"	17600532	17611946	"ENST00000259963.4_2"	"FAM8A1"	"+"	"protein_coding"	11414
"chr21"	47706255	47717665	"ENST00000397701.9_2"	"YBEY"	"+"	"protein_coding"	11410
"chr10"	88985256	88996665	"ENST00000381689.4_2"	"NUTM2A"	"+"	"protein_coding"	11409
"chr19"	48958830	48970237	"ENST00000342291.3_2"	"KCNJ14"	"+"	"protein_coding"	11407
"chr18"	47828559	47839965	"ENST00000586227.1_1"	"AC105227.1"	"+"	"lncRNA"	11406
"chr2"	198488	209892	"ENST00000653001.1_1"	"AC079779.1"	"+"	"lncRNA"	11404
"chr9"	139690789	139702193	"ENST00000338005.7_2"	"CCDC183"	"+"	"protein_coding"	11404
"chr10"	81463034	81474437	"ENST00000372321.5_2"	"NUTM2B"	"+"	"protein_coding"	11403
"chr19"	9609353	9620755	"ENST00000589751.1_1"	"AC008567.2"	"+"	"lncRNA"	11402
